"uid","title","species"
"WOS:000077217600038","Aspartate transcarbamylase from the hyperthermophilic eubacterium Thermotoga maritima: Fused catalytic and regulatory polypeptides form an allosteric enzyme","Thermotoga maritima"
"WOS:000077253300003","Ecotoxicology of metals in aquatic sediments: binding and release, bioavailability, risk assessment, and remediation","Limnodrilus hoffmeisteri"
<<<<<<< HEAD
"WOS:000077275600024","Thermodynamics and kinetics of unfolding of the thermostable trimeric adenylate kinase from the archaeon Sulfolobus acidocaldarius","Thermotoga maritima"
"WOS:000077285000004","Effects of phytoplankton blooms on the cycling of manganese and iron in coastal waters","Phaeocystis pouchetii"
"WOS:000077308000010","Vibrios associated with Penaeus chinensis (Crustacea : Decapoda) larvae in Chinese shrimp hatcheries","Penaeus monodon"
"WOS:000077312900004","Relationship between dietary phospholipid classes and neutral lipid absorption in newly-weaned turbot, Scophthalmus maximus","Scophthalmus maximus"
=======
"WOS:000077285000004","Effects of phytoplankton blooms on the cycling of manganese and iron in coastal waters","Phaeocystis pouchetii"
"WOS:000077308000010","Vibrios associated with Penaeus chinensis (Crustacea : Decapoda) larvae in Chinese shrimp hatcheries","Penaeus monodon"
>>>>>>> 254c1b708781ede9a3e69a06635476196c0c6534
"WOS:000077356200010","Hearing loss with cochlear modiolar defects and large vestibular aqueducts","Modiolus modiolus"
"WOS:000077356400005","Feeding sequences (rotifer and dry diet), survival, growth and biochemical composition of African catfish, Clarias gariepinus Burchell (Pisces : Clariidae), larvae","Brachionus plicatilis"
"WOS:000077436700093","Separate jasmonate-dependent and salicylate-dependent defense-response pathways in Arabidopsis are essential for resistance to distinct microbial pathogens","Botrytis cinerea"
"WOS:000077553300111","Reaction of commercial bromeliads (subfamily : Bromelioideae) to 'in vivo' infection with Fusarium oxysporum f.sp. aechmea","Fusarium oxysporum"
"WOS:000077553300118","Evaluation of groundnut seed treatments with fungicides against soil borne pathogens","Aspergillus niger"
"WOS:000077619300028","Quantitative in situ microanalysis of minor and trace elements in biogenic calcite using infrared laser ablation - inductively coupled plasma mass spectrometry: a critical evaluation","Mytilus edulis"
"WOS:000077623100006","High sensitivity of skeletogenesis to Pb in the asteroid Asterias rubens (Echinodermata) (vol 40, pg 1, 1997)","Asterias rubens"
"WOS:000077633300036","Nematode susceptibility and sensitivity of in vitro propagated 'Valery' bananas under field conditions in Costa Rica","Costa costa"
"WOS:000077633300044","Production of transgenic banana plants expressing antifungal proteins","Fusarium oxysporum"
"WOS:000077648200015","Carbon and carbonate metabolism in coastal aquatic ecosystems","Posidonia oceanica"
"WOS:000077658000003","Congruence between allozyme and RAPD data in assessing macrogeographical genetic variation in the periwinkle Littorina striata (Mollusca, Gastropoda)","Littorina striata"
"WOS:000077691100006","5-Bromoverongamine, a novel antifouling tyrosine alkaloid from the sponge Pseudoceratina sp.","Pseudoceratina purpurea"
"WOS:000077709200012","Patterns of macroparasite aggregation in wildlife host populations","Diphyllobothrium ditremum"
"WOS:000077817600007","Phenotypic and molecular characterization of a Brucella strain isolated from a minke whale (Balaenoptera acutorostrata)","Balaenoptera acutorostrata"
"WOS:000077829000011","H-1 and N-15 resonance assignment of the calcium-bound form of the Nereis diversicolor sarcoplasmic Ca2+-binding protein","Nereis diversicolor"
<<<<<<< HEAD
"WOS:000077924800011","Dietary impact of algal and artificial diets, fed at different feeding rations, on the growth and fatty acid composition of Tapes philippinarum (L.) spat","Tetraselmis suecica"
"WOS:000077963100008","Incorporation of fatty acids from dietary neutral lipid in eye, brain and muscle of postlarval turbot fed diets with different types of phosphatidylcholine","Scophthalmus maximus"
=======
"WOS:000077924800011","Dietary impact of algal and artificial diets, fed at different feeding rations, on the growth and fatty acid composition of Tapes philippinarum (L.) spat","Ostrea gigas"
"WOS:000077963100008","Incorporation of fatty acids from dietary neutral lipid in eye, brain and muscle of postlarval turbot fed diets with different types of phosphatidylcholine","Gadus morhua"
>>>>>>> 254c1b708781ede9a3e69a06635476196c0c6534
"WOS:000078020700008","Sibling cannibalism among juvenile vundu under controlled conditions. II. Effect of body weight and environmental variables on the periodicity and intensity of type II cannibalism","Gadus morhua"
"WOS:000078092600003","Reduction in the growth of non-dermatophyte moulds by itraconazole: evaluation by corneofungimetry assay","Scopulariopsis brevicaulis"
"WOS:000078111100032","Lyngbyapeptin A, a modified tetrapeptide from Lyngbya bouillonii (Cyanophyceae)","Lyngbya bouillonii"
<<<<<<< HEAD
"WOS:000078124100017","The asteroid fauna (echinodermata) of Singapore, with a distribution table and an illustrated identification to the species","Tegulaster ceylanica"
=======
"WOS:000078124100017","The asteroid fauna (echinodermata) of Singapore, with a distribution table and an illustrated identification to the species","Patiriella pseudoexigua"
>>>>>>> 254c1b708781ede9a3e69a06635476196c0c6534
"WOS:000078128200028","Distribution of chitinase in guinea pig tissues and increases in levels of this enzyme after systemic infection with Aspergillus fumigatus","Aspergillus fumigatus"
"WOS:000078132200001","Trace metals in cut trough shell (Spisula subtruncata) from Belgian coastal waters","Spisula subtruncata"
"WOS:000078141800032","Secondary structure of sea anemone cytolysins in soluble and membrane bound form by infrared spectroscopy","Stoichactis helianthus"
"WOS:000078234000019","Mercury in the bivalve Anadara (Senila) senilis from Ghana and Nigeria","Senilia senilis"
"WOS:000078234700002","Fungi associated with cysts of Globodera rostochiensis, G-pallida, and Heterodera schachtii; and egg masses and females of Meloidogyne hapla in Belgium","Fusarium oxysporum"
<<<<<<< HEAD
"WOS:000078254700017","Progress in biomedication using live foods","Scophthalmus maximus"
=======
>>>>>>> 254c1b708781ede9a3e69a06635476196c0c6534
"WOS:000078311200003","On the cultivation of free-living marine and estuarine nematodes","Pellioditis marina"
"WOS:000078311300003","Electrophoretic heterogeneity within and between flat periwinkles (Mollusca : Gastropoda) along an intertidal transect at Ria Ferrol, northwest Spain","Littorina saxatilis"
"WOS:000078311300005","Lack of significant esterase and myoglobin differentiation in the periwinkle, Littorina striata (Gastropoda, Prosobranchia)","Littorina striata"
"WOS:000078311300007","Radular myoglobin and protein variation within and among some littorinid species (Mollusca : Gastropoda)","Nodilittorina trochoides"
"WOS:000078311500011","Nematodes from the Strait of Magellan and the Beagle Channel (Chile): description of four new species of the Comesomatidae","Hopperia muscatensis"
"WOS:000078342800007","Assessment of grazing by the freshwater copepod Diaptomus minutus using carotenoid pigments: a caution","Calanus pacificus"
"WOS:000078351700008","Short term variations of bacterial communities associated with a Mediterranean Posidonia oceanica seagrass bed","Posidonia oceanica"
"WOS:000078355600008","Phospholipid composition of common carp (Cyprinus carpio) larvae starved or fed different phospholipid classes","Gadus morhua"
"WOS:000078420400019","Riftia pachyptila, the giant worm from ocean abysses","Riftia pachyptila"
"WOS:000078430500022","Purification and characterization of Aspergillus ficuum endoinulinase","Aspergillus niger"
"WOS:000078441100003","Superimposed morphofunctional study of ion regulation and respiration in single gill filaments of the crayfish Astacus leptodactylus","Eriocheir sinensis"
"WOS:000078443800102","Monitoring tropical land cover using satellite radar imagery","Costa costa"
"WOS:000078490800007","Morphology of the buccal apparatus and related structures in four species of Carapidae","Encheliophis homei"
<<<<<<< HEAD
"WOS:000078504300004","Epizootic of morbilliviral disease in common dolphins (Delphinus delphis ponticus) from the Black Sea","Stenella coeruleoalba"
"WOS:000078536400003","Diets of abundant fishes from beach seine catches in seagrass beds of a tropical bay (Gazi Bay, Kenya)","Stolephorus indicus"
=======
"WOS:000078504300004","Epizootic of morbilliviral disease in common dolphins (Delphinus delphis ponticus) from the Black Sea","Phocoena phocoena"
"WOS:000078536400003","Diets of abundant fishes from beach seine catches in seagrass beds of a tropical bay (Gazi Bay, Kenya)","Plotosus lineatus"
>>>>>>> 254c1b708781ede9a3e69a06635476196c0c6534
"WOS:000078598100013","Isolation of highly performant sulfate reducers from sulfate-rich environments","Desulfovibrio vulgaris"
"WOS:000078634000009","Preservation and incubation time-induced bias in tracer-aided grazing studies on meiofauna","Pellioditis marina"
"WOS:000078652500005","Differences in species composition of the bryophyte layer of some Belgian and Dutch pinewoods with and without the invading hepatic Lophocolea semiteres (Lehm.) Mitt.","Dicranum scoparium"
"WOS:000078754400009","A self-compartmentalizing protease in Rhodococcus: the 20S proteasome","Thermoplasma acidophilum"
"WOS:000078858400004","Molecular evidence for an Andean origin and a secondary gene pool for the Lima bean (Phaseolus lunatus L..) using chloroplast DNA","Lima vulgaris"
"WOS:000078874600005","Colour varieties as sibling species in the polychromatic ophiuroid Amphipholis squamata (Echinodermata): evidence from inheritance of body colour and luminescence characters","Amphipholis squamata"
"WOS:000078890500008","Cleavase fragment length polymorphism (CFLP): A methodology to further exploit polymorphisms from PCR products of plastid DNA (ptDNA) in Phaseolus","Lima lima"
"WOS:000078918200015","Selective attraction of marine bacterivorous nematodes to their bacterial food","Spartina anglica"
"WOS:000078947000014","Two new species of Keratella (Rotifera : Monogononta : Brachionidae) from Inner Mongolia, PR China","Keratella eichwaldi"
"WOS:000078984600003","On the prediction of Young's modulus in calcaneal cancellous bone by ultrasonic bulk and bar velocity measurements","Modulus modulus"
"WOS:000078996000007","The origin of red algae and cryptomonad nucleomorphs: A comparative phylogeny based on small and large subunit rRNA sequences of Palmaria palmata, Gracilaria verrucosa, and the Guillardia theta nucleomorph","Palmaria palmata"
"WOS:000079028200005","Led-NPF-1 stimulates ovarian development in locusts","Bullata bullata"
<<<<<<< HEAD
"WOS:000079069100016","The anatomy and ultrastructure of the proboscis in Zonorhynchus-species and implications for phylogenetic relationships within the Eukalyptorhynchia Meixner, 1928 (Platyhelminthes, Rhabdocoela)","Toia calceformis"
"WOS:000079069100017","Two new species of the genus Duplacrorhynchus Schockaert & Karling, 1970, with remarks on relationships within the genus and on the Duplacrorhynchinae (Platyhelminthes, Polycustididae)","Duplacrorhynchus minor"
"WOS:000079108100015","Arthrospira ('Spirulina') strains from four continents are resolved into only two clusters, based on amplified ribosomal DNA restriction analysis of the internally transcribed spacer","Arthrospira laxissima"
"WOS:000079272700002","Development of the cartilaginous skull in Solea solea: trends in Pleuronectiforms","Solea solea"
=======
"WOS:000079069100016","The anatomy and ultrastructure of the proboscis in Zonorhynchus-species and implications for phylogenetic relationships within the Eukalyptorhynchia Meixner, 1928 (Platyhelminthes, Rhabdocoela)","Psammorhynchus tubulipenis"
