"uid","title","species"
"WOS:000370112200008","Scalable Heating-Up Synthesis of Monodisperse Cu2ZnSnS4 Nanocrystals","bubble"
"WOS:000370116500015","Effect of Growth Hormone on Endometrial Thickness and Fertility Outcome in the Treatment of Women with Panhypopituitarism A Case Report","old woman"
"WOS:000370136600010","Does neighbourhood tree diversity affect the crown arthropod community in saplings?","arthropods"
"WOS:000370147600016","The peculiar megamaser AGN NGC 1194: Comparison with the warped disk candidates NGC 1068 and NGC 4258","bat ray"
"WOS:000370151700031","How the Soil Moves Upward in the Olive Orchards of NW Syria: Sustainability Analysis of a Local Innovation","water bears"
"WOS:000370158900011","Comparative phylogeographies of six species of hinged terrapins (Pelusios spp.) reveal discordant patterns and unexpected differentiation in the P. castaneus/P. chapini complex and P. rhodesianus","turtles"
"WOS:000370163800002","Beyond GDP: Using Equivalent Incomes to Measure Well-Being in Europe","wells"
"WOS:000370178000007","Regional and global climate projections increase mid-century yield variability and crop productivity in Belgium","beet"
"WOS:000370181700008","Covalent adducts of melphalan with free amino acids and a model peptide studied by liquid chromatography/tandem mass spectrometry","asp"
"WOS:000370198200001","Gomphonema grande sp nov., a new diatom (Bacillariophyta) from the Democratic Republic of the Congo, Tropical Africa","diatoms"
"WOS:000370198700025","Be early for enteral, no rush for calories!","rush"
"WOS:000370218100016","Characteristics of north jovian aurora from STIS FUV spectral images","lesser electric ray"
"WOS:000370247900015","Diverse Cutaneous Presentations of Langerhans Cell Histiocytosis in Children: A Retrospective Cohort Study","red crust"
"WOS:000370248300002","Spiral wave chimeras in locally coupled oscillator systems","spiral"
"WOS:000370248300009","Variational principle for nonlinear wave propagation in dissipative systems","spiral"
"WOS:000370279800004","Ship speeds during the Industrial Revolution: East India Company ships, 1770-1828","ship"
"WOS:000370306700010","Recovery of VFAs from anaerobic digestion of dephenolized Olive Mill Wastewaters by Electrodialysis","olives"
"WOS:000370345600004","Biocontrol of vascular streak dieback (Ceratobasidium theobromae) on cacao (Theobroma cacao) through induced systemic resistance and direct antagonism","vascular plants"
"WOS:000370378100001","Multimodality Imaging Strategies for the Assessment of Aortic Stenosis Viewpoint of the Heart Valve Clinic International Database (HAVEC) Group","sole"
"WOS:000370379600001","Laser capture microdissection of intestinal tissue from sea bass larvae using an optimized RNA integrity assay and validated reference genes","sea bass"
"WOS:000370421800013","Enhanced upconversion luminescence through core/shell structures and its application for detecting organic dyes in opaque fishes","flying fish"
"WOS:000370450900001","A review of contemporary patterns of endemism for shallow water reef fauna in the Red Sea","red coral"
"WOS:000370450900008","Population genetic structure of the stony coral Acropora tenuis shows high but variable connectivity in East Africa","stony corals"
"WOS:000370457600008","Stochastic modelling for virtual engineering of controlled atmosphere storage of fruit","brown ray"
"WOS:000370457900008","Diversity and ecology survey of mosquitoes potential vectors in Belgian equestrian farms: A threat prevention of mosquito-borne equine arboviruses","water bears"
"WOS:000370458000004","Impact of heating conditions on the carbon and oxygen isotope composition of calcined bone","sole"
"WOS:000370463900023","Tracing of false negative results in phenotypic methods for identification of carbapenemase by Real-time PCR","gram-negative bacteria"
"WOS:000370468400008","The endocrine system controlling sexual reproduction in animals: Part of the evolutionary ancient but well conserved immune system?","vertebrates"
"WOS:000370471800026","Year-round records of sea salt, gaseous, and particulate inorganic bromine in the atmospheric boundary layer at coastal (Dumont d'Urville) and central (Concordia) East Antarctic sites","sea tube"
"WOS:000370492100010","Long-term effect of biochar on the stabilization of recent carbon: soils with historical inputs of charcoal","spot"
"WOS:000370511600001","The role of nano-perovskite in the negligible thorium release in seawater from Greek bauxite residue (red mud)","mud eels"
"WOS:000370662500015","Evolutionary shifts in the melanin-based color system of birds","birds"
"WOS:000370715500017","Impact of three phthalate esters on the sexual reproduction of the Monogonont rotifer, Brachionus calyciflorus","vertebrates"
"WOS:000370715500018","Impact of three phthalate esters on the sexual reproduction of the Monogonont rotifer, Brachionus calyciflorus (vol 25, pg 192, 2016)","rotifers"
"WOS:000370770500002","Chiral cyclodextrin-modified micellar electrokinetic chromatography and chemometric techniques for green tea samples origin discrimination","Chinese nose"
"WOS:000370770500047","Prediction of specialty coffee cup quality based on near infrared spectra of green coffee beans","coffee bean"
"WOS:000370777300004","Late eighteenth-century merchant ships in war and peace","ship"
"WOS:000370799800005","Investigating nuclear shell structure in the vicinity of Ni-78: Low-lying excited states in the neutron-rich isotopes Zn-80,Zn-82","robust shell"
"WOS:000370831900002","Opportunities for improving animal welfare in rodent models of epilepsy and seizures","animals"
"WOS:000370848200018","A primary phosphorus-deficient skeletal phenotype in juvenile Atlantic salmon Salmo salar: the uncoupling of bone formation and mineralization","trout"
"WOS:000370880700001","Mislocalization of neuronal tau in the absence of tangle pathology in phosphomutant tau knockin mice","tangle"
"WOS:000370895100009","Genetic and hormonal control of vascular tissue proliferation","vascular plants"
"WOS:000370896400010","Organisational change and the productivity effects of green technology adoption","sole"
"WOS:000370897300013","EMAS recommendations for conditions in the workplace for menopausal women","old woman"
"WOS:000370953700009","Developmental plasticity affects sexual size dimorphism in an anole lizard","vertebrates"
"WOS:000370964000012","Overestimation of marsh vulnerability to sea level rise","sea rose"
"WOS:000370971600005","Transcription, Signaling Receptor Activity, Oxidative Phosphorylation, and Fatty Acid Metabolism Mediate the Presence of Closely Related Species in Distinct Intertidal and Cold-Seep Habitats","sea mats"
"WOS:000370971600019","Mobile Element Evolution Playing Jigsaw-SINEs in Gastropod and Bivalve Mollusks","snails"
"WOS:000370972300047","Kinetic and adsorption study of Pb (II) toward different treated activated carbons derived from olive cake wastes","olives"
"WOS:000370981800004","The longitudinal development of employee well-being: a systematic review","wells"
"WOS:000370987700007","Virtual Archaeology of Altered Paintings: Multiscale Chemical Imaging Tools","painted ray"
"WOS:000371013400005","Selective silicate-directed motility in diatoms","diatoms"
"WOS:000371014500002","Thermal and quantum depletion of superconductivity in narrow junctions created by controlled electromigration","slip"
"WOS:000371020400017","A genome-wide association study of a global rice panel reveals resistance in Oryza sativa to root-knot nematodes","nematodes"
"WOS:000371027900004","An electrochemical immunosensor based on a 4,4 '-thiobisbenzenethiol self-assembled monolayer for the detection of hemagglutinin from avian influenza virus H5N1","swans"
"WOS:000371042300001","Structural hot spots for the solubility of globular proteins","spot"
"WOS:000371046300015","A Finite Element Method to Predict Adverse Events in Intracranial Stenting Using Microstents: In Vitro Verification and Patient Specific Case Study","zoned cone"
"WOS:000371055100022","Androgen deprivation by adrenal suppression using low-dose hydrocortisone for the treatment of breast carcinoma with apocrine features: a case report illustrating this new paradigm","lined sole"
"WOS:000371064200004","Explaining the relation between precarious employment and mental well-being. A qualitative study among temporary agency workers","wells"
"WOS:000371141000004","Estimating seabed pressure from demersal trawls, seines, and dredges based on gear design and dimensions","sea otter"
"WOS:000371141000011","Towards a framework for the quantitative assessment of trawling impact on the seabed and benthic ecosystem","sea otter"
"WOS:000371142000022","The impact of ocean acidification and warming on the skeletal mechanical properties of the sea urchin Paracentrotus lividus from laboratory and field observations","sea-urchins"
"WOS:000371146900058","Photochemistry of forbidden oxygen lines in the inner coma of 67P/Churyumov-Gerasimenko","comet"
"WOS:000371158300013","The marine biodiscovery pipeline and ocean medicines of tomorrow","sponges"
"WOS:000371162000003","Downward migration credit risk problem: a non-homogeneous backward semi-Markov reliability approach","mono"
"WOS:000371187500006","Integrating resource efficiency in business strategies: a mixed-method approach for environmental life cycle assessment in the single-serve coffee value chain","spot"
"WOS:000371188500039","In situ performance of various metal doped catalysts in micro-pyrolysis and continuous fast pyrolysis","augers"
"WOS:000371189900012","Long-term agricultural management maximizing hay production can significantly reduce belowground C storage","fungi"
"WOS:000371196000030","Contrasted accumulation patterns of persistent organic pollutants and mercury in sympatric tropical dolphins from the south-western Indian Ocean","spinner porpoise"
"WOS:000371204500048","Oyster reproduction is affected by exposure to polystyrene microplastics","Pacific oyster"
"WOS:000371226600010","Validation of the IHC4 Breast Cancer Prognostic Algorithm Using Multiple Approaches on the Multinational TEAM Clinical Trial","dab"
"WOS:000371232600018","The versatile TolC-like Slr1270 in the cyanobacterium Synechocystis sp PCC 6803","gram-negative bacteria"
